obs,sdf_2020_f,unrest,pop,male,v_age,income,region,sdf_2016_f,sdf_2024_f
No,49.06669456,0,100,0.480404033,42,4,West,55.81722273,50.08669456
No,40.25028291,0,6110,0.518476221,44,3,Eastern Islands,49.64743459,41.27028291
No,40.36199601,0,13580,0.506532924,18,3,Northern Rim,59.97303,41.38199601
No,47.43469234,0,10429,0.484325204,56,5,Northern Rim,49.42581864,48.45469234
No,64.20635489,0,13788,0.536975511,55,2,Eastern Islands,64.43377817,65.22635489
No,47.03698254,0,9254,0.550462038,56,5,Northern Rim,44.40837885,48.05698254
No,47.65045658,0,13141,0.50731928,57,3,Eastern Islands,53.52386526,48.67045658
No,44.58381609,0,7716,0.525797859,75,5,West,48.22671023,45.60381609
No,58.86455757,0,10836,0.522792736,45,4,Eastern Islands,55.09465433,59.88455757
No,63.92366343,0,15071,0.498270607,43,4,Northern Rim,56.76402797,64.94366343
No,39.39790477,0,6769,0.476180761,53,5,West,52.82743625,40.41790477
No,52.82994285,0,7404,0.512369515,62,4,Northern Rim,54.46143722,53.84994285
No,61.61277934,0,15443,0.540377906,52,5,Eastern Islands,40.53700924,62.63277934
No,46.98214371,0,11849,0.51425535,46,4,Eastern Islands,55.47631833,48.00214371
No,57.13557134,0,7298,0.508971406,67,5,West,61.42731121,58.15557134
No,54.96100042,0,8344,0.528138634,69,3,West,62.04298787,55.98100042
No,49.58094549,0,16948,0.507565918,29,5,West,49.88771877,50.60094549
No,53.18556491,0,4529,0.481400621,33,3,West,46.70738472,54.20556491
No,41.8286272,0,7228,0.505542801,61,4,Eastern Islands,54.26656471,42.8486272
No,42.62235741,0,7890,0.485137566,23,4,West,55.49360373,43.64235741
No,39.40613065,0,8095,0.564647696,42,3,Eastern Islands,60.18001109,40.42613065
No,46.43111996,0,5759,0.507444342,32,2,West,62.54070953,47.45111996
No,39.92710757,0,8234,0.519197701,28,2,Eastern Islands,59.85834643,40.94710757
No,58.26743419,0,13205,0.477086865,28,4,Eastern Islands,57.1798435,59.28743419
No,43.20950615,0,12030,0.52175063,49,3,Northern Rim,56.13441671,44.22950615
No,45.55172473,0,7581,0.527942917,44,3,West,44.05101667,46.57172473
No,39.77570458,0,9017,0.542361086,28,3,Northern Rim,46.07110297,40.79570458
No,43.46573327,1,7032,0.527310211,32,3,Eastern Islands,56.61549993,44.48573327
No,56.68950549,0,8089,0.536978742,31,2,Northern Rim,59.03109239,57.70950549
No,53.38010512,0,11769,0.500841965,47,3,Northern Rim,54.59502201,54.40010512
No,55.65098233,0,17396,0.518620947,37,4,West,51.71888345,56.67098233
No,56.4198858,0,10590,0.48116454,34,2,West,53.38213234,57.4398858
No,47.1946312,0,6218,0.491000151,27,5,Northern Rim,44.42397123,48.2146312
No,43.36283531,0,12556,0.493651146,70,3,West,52.98979808,44.38283531
No,54.19798243,0,15677,0.526500265,40,2,Eastern Islands,50.50635032,55.21798243
No,57.60298371,0,16422,0.508194665,39,5,West,43.27502783,58.62298371
No,46.49586562,0,7618,0.509614111,59,3,Northern Rim,60.34124473,47.51586562
No,48.14141555,0,9265,0.481791297,57,5,Eastern Islands,53.13409042,49.16141555
No,45.36850009,0,11337,0.513836212,31,4,West,59.79674224,46.38850009
No,40.81120641,0,8218,0.521056631,50,3,West,46.47956617,41.83120641
No,66.10501482,0,8564,0.495049585,52,5,West,69.25235474,67.12501482
No,40.33248848,0,6392,0.55316676,18,2,Northern Rim,49.08272198,41.35248848
No,50.89113913,0,14443,0.505976308,52,5,Northern Rim,55.92642922,51.91113913
No,49.51424217,0,14569,0.518587675,38,3,Eastern Islands,57.95933931,50.53424217
No,50.25941577,0,14423,0.529792157,27,3,West,63.78375135,51.27941577
No,54.86480869,1,11201,0.540085162,40,5,Northern Rim,64.14599476,55.88480869
No,50.97235814,0,16639,0.500068242,66,2,West,68.3209068,51.99235814
No,58.55258607,0,7664,0.526171061,27,4,Eastern Islands,53.5792008,59.57258607
No,40.47421893,0,8265,0.497694947,40,4,West,63.33002992,41.49421893
No,55.42252943,0,3482,0.521693919,52,3,Northern Rim,74.18548096,56.44252943
No,57.07495523,0,9777,0.526056975,75,3,Eastern Islands,49.02800465,58.09495523
No,56.28809616,0,9948,0.49189064,51,4,Northern Rim,50.70477494,57.30809616
No,62.22284741,0,13063,0.503249346,28,4,Eastern Islands,47.32614999,63.24284741
No,51.50618297,1,9729,0.475583752,61,3,Northern Rim,65.82512717,52.52618297
No,71.07416289,0,13399,0.528446419,59,4,Northern Rim,58.52329153,72.09416289
No,57.7652879,0,12929,0.540172174,46,4,West,65.11478864,58.7852879
No,41.32797833,1,10772,0.474789343,71,2,Eastern Islands,44.32857982,42.34797833
No,49.23772338,0,10378,0.52251626,56,3,West,59.37328834,50.25772338
No,71.90862764,0,14526,0.522715196,62,5,Northern Rim,53.01812814,72.92862764
No,44.36471732,1,8494,0.502517242,29,3,Northern Rim,59.87035723,45.38471732
No,38.78848647,0,10146,0.529981941,55,3,West,54.86719967,39.80848647
No,56.74527828,0,8351,0.534058763,35,3,Eastern Islands,56.75674085,57.76527828
No,50.54099226,0,10638,0.478594099,18,3,West,62.46239692,51.56099226
No,58.61181458,1,9676,0.522261081,48,4,Eastern Islands,68.29406624,59.63181458
No,51.63530427,0,6048,0.483197319,84,2,Eastern Islands,44.19341675,52.65530427
No,68.19591222,0,13303,0.520454856,52,5,Eastern Islands,53.39807234,69.21591222
No,45.96619873,0,8401,0.512743751,27,4,Eastern Islands,63.55229073,46.98619873
No,40.08229339,0,7953,0.498024036,26,3,Eastern Islands,63.33234161,41.10229339
No,62.53220249,0,5654,0.500559878,32,4,West,52.57904953,63.55220249
No,41.67669027,0,14531,0.479033235,43,4,Eastern Islands,68.70553857,42.69669027
No,44.8177857,0,15072,0.533096805,31,6,Eastern Islands,61.09564659,45.8377857
No,47.8374219,0,15919,0.477685153,47,4,Northern Rim,47.44218698,48.8574219
No,53.38829501,0,11435,0.520420553,32,4,Eastern Islands,54.75805553,54.40829501
No,66.2737997,0,7997,0.503829529,56,3,West,50.19318054,67.2937997
No,45.94479407,1,3516,0.557183063,51,4,Northern Rim,55.02923254,46.96479407
No,55.49116219,0,11164,0.542333845,21,4,Eastern Islands,69.81629089,56.51116219
No,57.2201537,0,8093,0.507126719,42,4,Eastern Islands,67.91676659,58.2401537
No,35.95401608,0,15994,0.516602524,45,3,West,56.59993618,36.97401608
No,45.6858348,0,7886,0.539673201,45,3,Northern Rim,65.12761233,46.7058348
No,51.15486612,0,2934,0.518135611,38,4,Northern Rim,48.62609121,52.17486612
No,45.43105342,1,19757,0.459726028,46,3,West,62.54172312,46.45105342
No,47.09662639,0,4662,0.489743912,38,5,Northern Rim,56.77638383,48.11662639
No,62.24240383,0,2720,0.484836637,67,4,Northern Rim,60.95820861,63.26240383
No,54.39656757,0,8302,0.497225257,49,2,West,59.26517087,55.41656757
No,32.47553765,0,4284,0.472006778,47,3,Northern Rim,61.32231641,33.49553765
No,40.2732777,0,5701,0.515199435,60,4,Northern Rim,54.60241719,41.2932777
No,48.53373512,0,11687,0.500918832,45,2,West,52.81816298,49.55373512
No,48.84564072,1,8059,0.524465813,22,3,West,54.13741373,49.86564072
No,51.50127224,0,9665,0.488357081,55,3,Northern Rim,64.97310392,52.52127224
No,59.97833346,0,5311,0.519452045,62,3,West,60.89725599,60.99833346
No,63.58474881,0,5799,0.537898183,69,1,Eastern Islands,53.80251878,64.60474881
No,39.60455341,0,100,0.510193965,30,3,West,68.6629953,40.62455341
No,56.28063363,0,6461,0.529569398,39,4,West,62.79062342,57.30063363
No,61.45589645,0,9233,0.551187248,58,4,Northern Rim,51.0934724,62.47589645
No,64.7254839,0,14245,0.49299118,34,5,Northern Rim,49.67760529,65.7454839
No,56.90406432,0,6584,0.512364629,57,4,Eastern Islands,52.76357846,57.92406432
No,46.54916782,0,11174,0.530442354,36,4,Eastern Islands,62.15494965,47.56916782
No,54.30363785,0,17671,0.509404326,44,4,West,46.37932777,55.32363785
No,51.3805899,0,13416,0.52143126,32,4,Eastern Islands,58.07261109,52.4005899
No,43.66876588,0,2397,0.517498152,38,6,Eastern Islands,47.33171387,44.68876588
No,60.03489471,1,10158,0.51064043,64,3,Eastern Islands,50.73159223,61.05489471
No,43.51007398,0,9594,0.477313334,55,3,West,56.26769163,44.53007398
No,50.37104057,0,6009,0.512297004,61,4,West,64.37718266,51.39104057
No,55.64477433,0,8530,0.548806263,40,3,West,36.66252795,56.66477433
No,61.81806329,0,11934,0.499488948,24,4,Northern Rim,45.35696633,62.83806329
No,44.66851994,0,4519,0.533380749,41,5,Eastern Islands,71.9053398,45.68851994
No,57.85888136,0,12806,0.500205747,32,3,Northern Rim,58.78862681,58.87888136
No,39.08449836,0,6714,0.482176109,32,4,Eastern Islands,70.49119573,40.10449836
No,44.17502989,0,10587,0.522104776,39,4,West,48.99371129,45.19502989
No,43.48865949,0,6848,0.517912928,60,2,Northern Rim,48.49280567,44.50865949
No,60.16336785,0,13750,0.502953372,71,3,West,52.36336653,61.18336785
No,45.50942649,0,10010,0.541838589,44,5,Northern Rim,48.28466202,46.52942649
No,32.71691582,0,11695,0.520575436,44,4,Northern Rim,58.5335791,33.73691582
No,53.31789354,0,19414,0.509127926,46,2,Eastern Islands,50.64805603,54.33789354
No,54.57790501,0,10950,0.509475152,24,5,Eastern Islands,48.09891442,55.59790501
No,40.34147766,0,8916,0.534486311,46,2,West,64.29868741,41.36147766
No,52.13861669,0,9005,0.483687523,50,2,Northern Rim,61.80169767,53.15861669
No,43.98414901,0,14509,0.472795591,48,4,Eastern Islands,58.25967348,45.00414901
No,63.07808641,0,763,0.509400583,48,3,Northern Rim,45.34012295,64.09808641
No,62.8985132,0,13473,0.54256381,44,3,West,63.22512727,63.9185132
No,64.26217157,0,1508,0.500102429,26,3,Northern Rim,60.09366892,65.28217157
No,47.92586731,0,10672,0.53543598,38,4,West,44.15867768,48.94586731
No,67.87093509,0,8699,0.518453427,55,2,Eastern Islands,66.28536681,68.89093509
No,54.03968908,0,7090,0.509109998,35,2,Northern Rim,54.79931377,55.05968908
No,29.55624187,0,10181,0.522847121,18,5,Northern Rim,59.03909039,30.57624187
No,53.20991268,0,8300,0.50389268,23,4,Northern Rim,67.5017951,54.22991268
No,63.47136642,0,4736,0.474646758,66,3,Eastern Islands,50.4394512,64.49136642
No,53.06139622,0,10064,0.511650579,43,4,West,57.34605168,54.08139622
No,53.79735951,0,8110,0.497142551,18,1,Northern Rim,44.69683997,54.81735951
No,54.61736837,0,1219,0.498701061,58,4,Eastern Islands,59.19839617,55.63736837
No,41.05685152,0,6831,0.536746923,28,3,Northern Rim,47.54901697,42.07685152
No,47.95319849,0,12474,0.50137654,50,2,West,51.03152748,48.97319849
No,36.81748082,0,6745,0.505900729,21,2,Eastern Islands,59.47684337,37.83748082
No,47.12601999,0,10861,0.52508142,60,4,Northern Rim,59.14341674,48.14601999
No,51.79813968,1,13631,0.502924084,29,3,Northern Rim,46.87036602,52.81813968
No,50.82232386,0,14252,0.487764328,19,2,West,53.92414265,51.84232386
No,62.23854358,1,9601,0.495131128,31,3,West,56.78055296,63.25854358
No,63.91204334,0,10191,0.558834978,24,3,West,47.37577635,64.93204334
No,49.57159687,0,17133,0.490642387,31,4,West,70.70077163,50.59159687
No,66.79169194,0,3372,0.514492775,36,3,Eastern Islands,54.26041941,67.81169194
No,41.92196148,0,12847,0.491765372,55,3,West,48.34373897,42.94196148
No,59.26730324,1,8878,0.515076496,18,3,Eastern Islands,61.63450576,60.28730324
No,47.74262286,0,13077,0.516669466,53,3,Northern Rim,53.49495129,48.76262286
No,50.57678268,0,14724,0.469739072,22,3,Northern Rim,60.37254796,51.59678268
No,51.51688158,0,13217,0.513443686,64,3,West,53.38389311,52.53688158
No,49.81509222,0,15075,0.530874619,48,3,Eastern Islands,62.06591366,50.83509222
No,58.89941532,0,8336,0.526803195,31,4,West,54.24784206,59.91941532
No,41.52760807,0,13053,0.519171524,28,4,Northern Rim,57.61012488,42.54760807
No,44.53222611,0,13190,0.542269848,47,5,West,56.06684282,45.55222611
No,53.00394431,1,2153,0.488827088,58,3,Northern Rim,51.76862282,54.02394431
No,60.85894973,0,7714,0.515662431,18,4,Eastern Islands,52.1632983,61.87894973
No,42.48833455,0,3788,0.512163395,32,3,Northern Rim,63.31265086,43.50833455
No,54.56804574,0,9648,0.528252418,39,3,Northern Rim,52.48413991,55.58804574
No,50.00951069,0,12687,0.508746321,63,4,West,44.74991952,51.02951069
No,52.60627226,0,6748,0.491161468,71,2,West,56.11749889,53.62627226
No,50.90909708,0,18751,0.527824792,39,5,Eastern Islands,56.12543417,51.92909708
No,41.57777025,0,15384,0.509993902,36,2,West,51.08716337,42.59777025
No,51.48938966,1,10165,0.494707147,64,2,Eastern Islands,59.98421478,52.50938966
No,56.16826762,0,11347,0.507146988,53,3,Northern Rim,54.80029441,57.18826762
No,49.81534181,0,7333,0.545536936,40,5,West,55.23203125,50.83534181
No,52.91164179,0,7365,0.535316997,48,3,Northern Rim,65.89501812,53.93164179
No,50.01568903,0,7713,0.519485376,56,5,Northern Rim,57.23144257,51.03568903
No,51.83394655,0,7610,0.502631572,66,5,Northern Rim,61.29673626,52.85394655
No,54.47791568,1,9761,0.500447989,61,3,Northern Rim,60.29767452,55.49791568
No,46.80687927,1,13125,0.486940752,36,4,West,56.0126072,47.82687927
No,46.05697007,0,18268,0.507480624,37,3,Northern Rim,58.62241746,47.07697007
No,68.27821203,0,6753,0.518161151,23,2,West,58.150807,69.29821203
No,51.35823886,0,11022,0.495824771,70,4,West,62.97026679,52.37823886
No,47.79613377,1,11121,0.510207618,54,4,Northern Rim,59.6342985,48.81613377
No,47.59298702,0,16895,0.487927985,18,1,Northern Rim,70.18419513,48.61298702
No,45.60280189,0,20611,0.511150631,18,2,Eastern Islands,53.20775376,46.62280189
No,46.43421394,0,8805,0.51557608,63,3,Northern Rim,58.3435465,47.45421394
No,63.14252895,1,17796,0.518068753,100,3,Eastern Islands,57.03970825,64.16252895
No,56.71202983,0,7943,0.49488298,59,4,West,47.54026261,57.73202983
No,63.34082694,0,11208,0.525641833,38,4,Eastern Islands,51.92309495,64.36082694
No,44.0344207,0,100,0.523530083,57,3,West,48.08256614,45.0544207
No,49.85670386,0,10827,0.49068828,38,2,Eastern Islands,60.12561543,50.87670386
No,49.47605998,0,17586,0.514575336,26,3,Eastern Islands,47.36582187,50.49605998
No,49.68402653,0,12547,0.491950655,30,3,Eastern Islands,59.24902862,50.70402653
No,35.09587893,0,1238,0.505394951,36,4,West,66.10632276,36.11587893
No,60.72234071,0,9815,0.485734377,18,4,Eastern Islands,67.71514113,61.74234071
No,56.27702463,0,11038,0.531097438,25,2,Eastern Islands,68.04526305,57.29702463
No,60.50583917,0,3345,0.521112973,24,2,West,65.37310632,61.52583917
No,55.83398247,0,10511,0.50049863,25,4,West,44.70489107,56.85398247
No,43.43834922,0,13297,0.495009779,47,2,Eastern Islands,56.16311341,44.45834922
No,46.50079028,0,100,0.508549801,18,4,Eastern Islands,58.46704597,47.52079028
No,67.52396035,0,16091,0.492529759,27,5,West,55.76461541,68.54396035
No,46.04954013,0,11331,0.50556621,35,1,Northern Rim,68.43239027,47.06954013
No,56.01998195,0,9550,0.542043595,37,4,Eastern Islands,56.10229897,57.03998195
No,39.62285131,0,7903,0.517532263,40,4,West,50.92621303,40.64285131
No,60.8539301,0,3724,0.496753768,52,4,Eastern Islands,60.80725372,61.8739301
No,61.51738044,0,13572,0.469275965,47,3,Eastern Islands,54.85872484,62.53738044
No,48.56311846,1,10587,0.497541157,35,3,West,66.02742344,49.58311846
No,41.08783296,0,11329,0.499494237,35,2,Eastern Islands,54.9785827,42.10783296
No,37.64201983,0,11341,0.535443393,35,3,Northern Rim,50.35842404,38.66201983
No,43.60746665,0,11317,0.454183549,43,5,Eastern Islands,59.13636969,44.62746665
No,62.64815619,0,2251,0.473194943,45,4,Eastern Islands,43.65307345,63.66815619
No,60.10383122,0,12230,0.482716424,43,4,Eastern Islands,63.84085442,61.12383122
No,58.82911002,0,16608,0.529575564,18,4,Eastern Islands,47.14255311,59.84911002
No,39.61373068,0,12129,0.506117394,62,2,Northern Rim,60.13792159,40.63373068
No,61.68281733,0,12258,0.511697296,37,4,Northern Rim,53.68415576,62.70281733
No,46.91000348,0,10568,0.493294422,46,3,Eastern Islands,54.19689235,47.93000348
No,40.38874134,0,11455,0.492939633,37,4,Eastern Islands,55.59243613,41.40874134
No,52.49648451,0,17566,0.4867792,70,3,West,59.88795223,53.51648451
No,50.3190584,0,9396,0.523847945,29,3,Northern Rim,61.38443646,51.3390584
No,42.04136071,0,4433,0.525879397,48,1,Northern Rim,55.15167732,43.06136071
No,53.86736496,0,10959,0.502856403,21,4,Eastern Islands,54.74610315,54.88736496
No,47.84357279,0,7421,0.513097985,18,4,West,53.91697068,48.86357279
No,46.31260291,0,13503,0.507622018,44,4,West,44.70327196,47.33260291
No,60.02765232,0,14317,0.506906238,35,2,West,57.64968487,61.04765232
No,51.80501564,1,6275,0.482287463,48,4,Northern Rim,53.33488843,52.82501564
No,45.83598278,0,10304,0.52821289,34,3,Eastern Islands,47.48067309,46.85598278
No,60.36556242,0,3192,0.510090159,44,2,Northern Rim,47.93371084,61.38556242
No,48.45168447,0,1711,0.478530946,33,3,Eastern Islands,54.41729721,49.47168447
No,51.97521589,0,15018,0.500411093,41,4,Eastern Islands,63.83943378,52.99521589
No,43.54544665,0,6898,0.483735947,31,3,West,74.27080265,44.56544665
No,46.07391323,0,10966,0.524921225,46,3,Eastern Islands,48.00954726,47.09391323
No,51.0195491,0,5281,0.493632748,45,5,Eastern Islands,58.02629266,52.0395491
No,32.17575886,1,8880,0.494236206,33,3,Northern Rim,62.10701368,33.19575886
No,60.56490688,0,11834,0.470848395,39,3,Eastern Islands,65.82877317,61.58490688
No,53.81174153,0,8274,0.490124766,47,3,West,62.26800833,54.83174153
No,46.89278586,0,15534,0.512353108,29,4,Eastern Islands,44.22682586,47.91278586
No,47.47826953,0,10910,0.505960102,39,2,West,53.44126473,48.49826953
No,52.46220908,0,13422,0.48437855,32,4,Northern Rim,62.12639385,53.48220908
No,56.07919535,0,12076,0.561924173,57,5,Eastern Islands,48.46798285,57.09919535
No,46.53944953,0,14681,0.477936021,19,1,Eastern Islands,65.48716591,47.55944953
No,47.89141575,0,10933,0.513814598,32,4,Eastern Islands,42.62777666,48.91141575
No,37.36392312,0,15275,0.517326665,33,3,Eastern Islands,59.43646987,38.38392312
No,54.72217191,0,13275,0.516343197,43,3,West,62.71769716,55.74217191
No,49.9630242,0,5155,0.489379221,32,4,Northern Rim,60.90144136,50.9830242
No,44.41416855,0,6197,0.498467017,43,3,West,57.50515741,45.43416855
No,48.05001901,0,13138,0.541389203,55,2,West,65.15920811,49.07001901
No,35.59468316,0,9801,0.490741183,18,3,West,53.86084538,36.61468316
No,51.44994717,0,11658,0.518727899,32,4,Eastern Islands,64.19992838,52.46994717
No,51.72000295,0,7699,0.519858066,23,4,Northern Rim,58.22222167,52.74000295
No,50.42756367,0,14424,0.482314827,18,2,Eastern Islands,59.115202,51.44756367
No,50.86444484,0,14129,0.522450801,45,3,West,50.76041762,51.88444484
No,57.98091316,0,14201,0.524116511,54,4,Northern Rim,44.3595856,59.00091316
No,46.91288704,1,6971,0.499116628,47,3,West,46.45897005,47.93288704
No,44.06512685,0,6977,0.51107744,46,4,Eastern Islands,68.52338476,45.08512685
No,64.09444843,0,13989,0.474804184,54,4,Northern Rim,60.69138441,65.11444843
No,53.78465007,0,16351,0.505044023,21,5,Eastern Islands,48.13169792,54.80465007
No,55.22955639,0,8676,0.483147187,31,3,Northern Rim,54.11651914,56.24955639
No,47.95276695,0,10827,0.507868554,41,4,Eastern Islands,47.18712853,48.97276695
No,60.76717783,0,10005,0.505850307,39,3,Eastern Islands,58.26144239,61.78717783
No,53.48964859,0,7744,0.528608665,34,2,Northern Rim,54.17102115,54.50964859
No,52.93949601,0,13234,0.50375332,42,4,Northern Rim,47.26507047,53.95949601
No,53.07673723,1,11540,0.48961518,57,5,Eastern Islands,60.77931423,54.09673723
No,52.46318904,0,11245,0.502150948,58,2,Northern Rim,47.77117987,53.48318904
No,61.9336167,0,9221,0.532182988,52,3,West,63.52478713,62.9536167
No,51.77406886,0,4207,0.460931168,20,2,Eastern Islands,53.52144742,52.79406886
No,57.40993427,0,20229,0.500319959,67,5,Northern Rim,52.54763474,58.42993427
No,48.91705041,0,5991,0.523570407,24,2,West,56.04095349,49.93705041
No,48.38492452,0,11780,0.532554711,22,3,West,61.27646118,49.40492452
